long_name,cre,collection_date,sequencing_type,total_reads,all_mapped_percent,mRNA_percent,genome_percent,ercc_percent,tdt_permillion,major_class,sub_class,major_dissection,layer_dissectoin,color_code,short_name
K01141505,Chrna2,12/15/2014,hiseq_020215,4554970,92.91,49.3,35.16,2.15,77.5,Inhibitory,Pvalb,V1,L6,74,K1784_V6
K01141506,Chrna2,12/15/2014,hiseq_020215,5558140,92.61,51.36,32.37,2.51,2.2,Inhibitory,Th,V1,L6,74,K1785_V6
K01141508,Chrna2,12/15/2014,hiseq_020215,5252108,92.64,52.19,32.8,2.27,93.3,Inhibitory,Sst_Nr2f2,V1,L6,74,K1786_V6
K01141509,Chrna2,12/15/2014,hiseq_020215,6781574,92.83,53.58,31.84,2.57,121.1,Inhibitory,Vip,V1,L6,74,K1787_V6
K01141510,Chrna2,12/15/2014,hiseq_020215,7127537,93.6,54.43,33.62,1.13,122.3,Inhibitory,Sst_Clstn2,V1,L6,74,K1788_V6
K01141511,Chrna2,12/15/2014,hiseq_020215,6722961,93.19,55.06,31.04,1.95,181.5,Inhibitory,Sst_Nr2f2,V1,L6,74,K1789_V6
K01141512,Chrna2,12/15/2014,hiseq_020215,6942572,93.6,54.99,31.23,0.94,161.5,Inhibitory,Pvalb,V1,L6,74,K1790_V6
K01141513,Chrna2,12/15/2014,hiseq_020215,6403959,92.05,53.87,31.89,1.45,201.6,Inhibitory,Ndnf,V1,L6,74,K1791_V6
K01141514,Chrna2,12/15/2014,hiseq_020215,7309852,93.38,54.33,30.37,1.17,81.3,Inhibitory,Pvalb,V1,L6,74,K1792_V6
K06271401,Chrna2,5/28/2014,hiseq_071414,15789650,89.43,61.24,15.16,2.81,142.4,Inhibitory,Th,V1,All,25,K654_V5
K06271402,Chrna2,5/28/2014,hiseq_071414,7662795,92.14,61.58,22.87,0.62,318.2,Inhibitory,Sst_Nr2f2,V1,All,25,K655_V5
K06271403,Chrna2,5/28/2014,hiseq_071414,8809761,91.62,53.38,30.69,1.71,417.2,Inhibitory,Sst_Nr2f2,V1,All,25,K656_V5
K06271404,Chrna2,5/28/2014,hiseq_071414,6627638,92.65,59.6,26.77,0.6,157.5,Inhibitory,Sst_Nr2f2,V1,All,25,K657_V5
K06271405,Chrna2,5/28/2014,hiseq_082914,5380401,92.72,59.99,27.4,0.69,251.8,Excitatory,L5a2,V1,All,25,K658_V5
K06271406,Chrna2,5/28/2014,hiseq_071414,11817706,92.65,62.8,24.83,0.68,177.3,Inhibitory,Sst_Nr2f2,V1,All,25,K659_V5
K06271407,Chrna2,5/28/2014,hiseq_071414,8832968,91.05,58.63,26.9,1.18,278.5,Inhibitory,Sst_Nr2f2,V1,All,25,K660_V5
K06271408,Chrna2,5/28/2014,hiseq_071414,14755107,89.83,57.9,26.65,0.64,314.1,Inhibitory,Sst_Nr2f2,V1,All,25,K661_V5
K06271409,Chrna2,5/28/2014,hiseq_071414,8895711,93.55,62.65,26.04,0.5,344.1,Excitatory,L5a2,V1,All,25,K662_V5
K06271410,Chrna2,5/28/2014,hiseq_071414,7054731,93.11,64.29,24.08,0.56,273,Inhibitory,Sst_Nr2f2,V1,All,25,K663_V5
K06271411,Chrna2,5/28/2014,hiseq_071414,7128322,92.05,59.79,24.41,1.31,494.4,Excitatory,L5a2,V1,All,25,K664_V5
K06271412,Chrna2,5/28/2014,hiseq_071414,8831640,92.91,58.01,27.83,0.93,160,Inhibitory,Pvalb,V1,All,25,K665_V5
K06271413,Chrna2,5/28/2014,hiseq_071414,9016111,91.41,62.48,20.47,1,450.2,Inhibitory,Sst_Nr2f2,V1,All,25,K666_V5
K06271414,Chrna2,5/28/2014,hiseq_071414,5210161,93.23,60.56,27.53,0.62,170.6,Inhibitory,Sst_Nr2f2,V1,All,25,K667_V5
K06271415,Chrna2,5/28/2014,hiseq_071414,6159419,93.03,59.38,28.15,0.71,104.7,Inhibitory,Sst_Nr2f2,V1,All,25,K668_V5
K06271416,Chrna2,5/28/2014,hiseq_071414,6788080,93.4,60.46,28,0.3,254,Inhibitory,Sst_Clstn2,V1,All,25,K669_V5
K06271417,Chrna2,5/28/2014,hiseq_071414,6853012,93.08,61.05,26.52,0.65,263.1,Inhibitory,Sst_Nr2f2,V1,All,25,K670_V5
K06271418,Chrna2,5/28/2014,hiseq_082914,7292723,92.7,56.58,30.61,0.48,161.1,Inhibitory,Sst_Chodl,V1,All,25,K671_V5
K06271420,Chrna2,5/28/2014,hiseq_082914,5623213,92.87,61.95,24.91,1.23,330.6,Inhibitory,Sst_Nr2f2,V1,All,25,K673_V5
K06271421,Chrna2,5/28/2014,hiseq_071414,9218824,92.69,62.24,24.7,1.11,234.8,Inhibitory,Sst_Nr2f2,V1,All,25,K674_V5
K06271422,Chrna2,5/28/2014,hiseq_071414,5053936,92.98,67.23,19.64,0.56,227.5,Inhibitory,Sst_Nr2f2,V1,All,25,K675_V5
K06271423,Chrna2,5/28/2014,hiseq_071414,6081733,92.96,62.32,25.25,0.76,229.7,Inhibitory,Sst_Nr2f2,V1,All,25,K676_V5
K06271424,Chrna2,5/28/2014,hiseq_071414,9490515,93.07,59.54,27.92,0.72,273.3,Inhibitory,Sst_Nr2f2,V1,All,25,K677_V5
K06271425,Chrna2,5/28/2014,hiseq_071414,9453352,93.24,60.7,26.12,0.92,91.1,Inhibitory,Sst_Nr2f2,V1,All,25,K678_V5
K06271426,Chrna2,5/28/2014,hiseq_082914,5226628,93.77,61.99,26.54,0.56,315.9,Excitatory,L5a2,V1,All,25,K679_V5
K06271427,Chrna2,5/28/2014,hiseq_071414,5370547,93.18,64.96,21.76,0.97,280.2,Inhibitory,Sst_Nr2f2,V1,All,25,K680_V5
K06271428,Chrna2,5/28/2014,hiseq_082914,6868716,93.61,59.06,29.11,0.41,259.9,Inhibitory,Sst_Clstn2,V1,All,25,K681_V5
K06271429,Chrna2,5/28/2014,hiseq_082914,6257542,93.16,56.44,30.29,0.77,88.1,Inhibitory,Th,V1,All,25,K682_V5
K06271430,Chrna2,5/28/2014,hiseq_071414,7209676,92.73,67.42,19.51,0.8,299.5,Inhibitory,Sst_Nr2f2,V1,All,25,K683_V5
K06271433,Chrna2,5/28/2014,hiseq_071414,10264516,93.16,57.34,27.01,1.24,153.7,Inhibitory,Pvalb,V1,All,25,K686_V5
K06271434,Chrna2,5/28/2014,hiseq_071414,6334902,93.69,65.13,23.2,0.74,211.4,Inhibitory,Sst_Nr2f2,V1,All,25,K687_V5
K06271435,Chrna2,5/28/2014,hiseq_071414,13602909,93.38,62.13,26.2,0.54,83.1,Inhibitory,Sst_Nr2f2,V1,All,25,K688_V5
K06271437,Chrna2,5/28/2014,hiseq_071414,6481410,92.56,63.3,22.64,1.29,243.6,Inhibitory,Sst_Nr2f2,V1,All,25,K690_V5
K06271438,Chrna2,5/28/2014,hiseq_082914,5607959,89.21,57.96,22.2,1.58,266.6,Inhibitory,Sst_Nr2f2,V1,All,25,K691_V5
K06271439,Chrna2,5/28/2014,hiseq_071414,19608430,90.33,55.8,25.46,1.69,301.4,Inhibitory,Sst_Nr2f2,V1,All,25,K692_V5
K06271440,Chrna2,5/28/2014,hiseq_071414,12094623,92.4,59.12,25.25,1.62,164.6,Inhibitory,Th,V1,All,25,K693_V5
K06271441,Chrna2,5/28/2014,hiseq_071414,24575304,93.37,64.41,23.58,0.97,129.5,Inhibitory,Sst_Nr2f2,V1,All,25,K694_V5
K06271442,Chrna2,5/28/2014,hiseq_071414,10484241,92.51,67.51,17.97,1.16,360.3,Excitatory,L5a2,V1,All,25,K695_V5
K06271443,Chrna2,5/28/2014,hiseq_071414,14479989,91.97,64.15,20.12,1.33,12.2,Inhibitory,Sst_Nr2f2,V1,All,25,K696_V5
K06271444,Chrna2,5/28/2014,hiseq_071414,11954955,91.76,71.21,13.66,0.91,229.7,Inhibitory,Sst_Nr2f2,V1,All,25,K697_V5
K06271445,Chrna2,5/28/2014,hiseq_071414,8735657,89.1,60,18.48,2.67,73.9,Inhibitory,Th,V1,All,25,K698_V5
K06271446,Chrna2,5/28/2014,hiseq_071414,7353219,90.4,69.9,10.69,2.35,408.3,Inhibitory,Sst_Nr2f2,V1,All,25,K699_V5
K06271447,Chrna2,5/28/2014,hiseq_071414,10122811,90.45,69.66,11.72,2.17,194,Inhibitory,Sst_Nr2f2,V1,All,25,K700_V5
K06271448,Chrna2,5/28/2014,hiseq_071414,6054914,91.23,64.51,18.61,1.55,142.2,Inhibitory,Sst_Nr2f2,V1,All,25,K701_V5
K08211415,Chrna2,8/11/2014,hiseq_090214,9398801,90.26,51.95,33.33,1.04,234.7,Excitatory,L5a2,V1,All,41,K1185_V
K08211416,Chrna2,8/11/2014,hiseq_090214,13214991,89.88,52.2,32.18,1.18,228.1,Inhibitory,Sst_Nr2f2,V1,All,41,K1186_V
K08211417,Chrna2,8/11/2014,hiseq_090214,12766258,90.33,52.41,32.53,1.2,141.1,Inhibitory,Sst_Nr2f2,V1,All,41,K1187_V
K08211418,Chrna2,8/11/2014,hiseq_090214,21130585,90.1,50.7,34.69,0.98,205.6,Inhibitory,Vip,V1,All,41,K1188_V
K08211419,Chrna2,8/11/2014,hiseq_090214,8777279,90.99,55.8,29.04,0.5,135.5,Inhibitory,Pvalb,V1,All,41,K1189_V
K08211420,Chrna2,8/11/2014,hiseq_090214,7338780,90.04,63.99,21.11,1.09,474.7,Excitatory,L5a2,V1,All,41,K1190_V
K10021401,Chrna2,8/11/2014,hiseq_102314,9331362,89.89,57.37,23.51,1.81,123.7,Inhibitory,Pvalb,V1,All,41,K1354_V
K10021402,Chrna2,8/11/2014,hiseq_102314,8826715,91.58,50.66,33.56,2,23.3,Inhibitory,Th,V1,All,41,K1355_V
K10021403,Chrna2,8/11/2014,hiseq_102314,7964769,90.37,57.56,26.58,1.43,173.3,Inhibitory,Sst_Clstn2,V1,All,41,K1356_V
K10021404,Chrna2,8/11/2014,hiseq_102314,11856057,89.82,53.06,30.18,1.53,228.3,Excitatory,L4,V1,All,41,K1357_V
K10021405,Chrna2,8/11/2014,hiseq_102314,8275683,89.95,56.86,25.92,2.09,315.4,Excitatory,L5a,V1,All,41,K1358_V
K10021406,Chrna2,8/11/2014,hiseq_102314,8979930,88.34,40.34,41.16,2.19,178.3,Excitatory,L5a,V1,All,41,K1359_V
K10021407,Chrna2,8/11/2014,hiseq_102314,9072177,91.47,48.89,36.57,2.07,117.3,Inhibitory,Sst_Nr2f2,V1,All,41,K1360_V
K10021408,Chrna2,8/11/2014,hiseq_102314,7070242,89.19,40.38,41.8,2.3,295.3,Inhibitory,Vip,V1,All,41,K1361_V
K10021409,Chrna2,8/11/2014,hiseq_102314,6900921,89.46,47.27,35.29,2.08,424.7,Excitatory,L5a,V1,All,41,K1362_V
K10021410,Chrna2,8/11/2014,hiseq_102314,8415753,92.29,54.62,32.24,1.07,270.6,Excitatory,L5a,V1,All,41,K1363_V
K10021411,Chrna2,8/11/2014,hiseq_102314,8670163,92.35,57.65,29.31,0.76,201.8,Excitatory,L5a,V1,All,41,K1364_V
K10021412,Chrna2,8/11/2014,hiseq_102314,6857642,90.6,49.85,34.04,1.91,248.2,Excitatory,L5a,V1,All,41,K1365_V
K10021413,Chrna2,8/11/2014,hiseq_102314,8897833,92.83,55.82,31.66,1.07,208.1,Inhibitory,Sst_Nr2f2,V1,All,41,K1366_V
K10021414,Chrna2,8/11/2014,hiseq_102314,9647776,91.95,59.89,25.99,1.06,32.8,Inhibitory,Sst_Chodl,V1,All,41,K1367_V
K10021415,Chrna2,8/11/2014,hiseq_102314,7774272,92.2,56.15,29.82,1.43,192.3,Inhibitory,Sst_Nr2f2,V1,All,41,K1368_V
K10021416,Chrna2,8/11/2014,hiseq_102314,9199054,92.43,55.72,31.04,1.45,104.9,Inhibitory,Sst_Nr2f2,V1,All,41,K1369_V
K10021417,Chrna2,8/11/2014,hiseq_102314,6749763,92.53,54.95,32.37,1,158.7,Inhibitory,Sst_Nr2f2,V1,All,41,K1370_V
K10021418,Chrna2,8/11/2014,hiseq_102314,7542114,91.22,50.52,33.91,2.06,303.6,Inhibitory,Vip,V1,All,41,K1371_V
K10021419,Chrna2,8/11/2014,hiseq_102314,7387335,91.62,78.28,7.07,1.21,308.4,Excitatory,L5a,V1,All,41,K1372_V
K10021420,Chrna2,8/11/2014,hiseq_102314,7674175,90.6,58.73,25.3,1.41,210.6,Inhibitory,Sst_Cbln4,V1,All,41,K1373_V
K10021421,Chrna2,8/11/2014,hiseq_102314,7977676,91.71,52.2,30.53,2.54,41.7,Inhibitory,Pvalb,V1,All,41,K1374_V
M02121521,Sst,12/10/2014,hiseq_030415,9477767,89.18,50.22,31.33,1.97,269.1,Inhibitory,,V1,upper,19,M2032_VU
M02121522,Sst,12/10/2014,hiseq_030415,10030879,91.42,53.35,32.19,1,168.3,Inhibitory,,V1,upper,19,M2033_VU
M02121523,Sst,12/10/2014,hiseq_030415,11495138,90.44,43.79,39.19,2.01,201.3,Inhibitory,,V1,upper,19,M2034_VU
M02121524,Sst,12/10/2014,hiseq_030415,8294654,91.02,62.12,23.08,0.61,129.2,Inhibitory,,V1,upper,19,M2035_VU
M02121525,Sst,12/10/2014,hiseq_030415,8588495,92.22,55.98,29.84,1.01,131.7,Inhibitory,,V1,upper,19,M2036_VU
M02121526,Sst,12/10/2014,hiseq_030415,9790748,91.49,52.48,32.71,1.51,53.2,Inhibitory,,V1,upper,19,M2037_VU
M02121527,Sst,12/10/2014,hiseq_030415,17626175,91.77,56.73,28.73,1.11,195.5,Inhibitory,,V1,upper,19,M2038_VU
M02121528,Sst,12/10/2014,hiseq_030415,9737921,92.52,53.62,33.13,0.73,38.9,Inhibitory,,V1,upper,19,M2039_VU
M02121529,Sst,12/10/2014,hiseq_030415,7715555,92.35,52.97,32.6,1.15,207,Inhibitory,,V1,upper,19,M2040_VU
M02121530,Sst,12/10/2014,hiseq_030415,8829214,92.35,52.88,33.27,1.16,188.8,Inhibitory,,V1,upper,19,M2041_VU
M02121531,Sst,12/10/2014,hiseq_030415,8313756,90.53,57.25,27.71,1.99,251.2,Inhibitory,,V1,upper,19,M2042_VU
M02121532,Sst,12/10/2014,hiseq_030415,10208449,92.36,56.12,29.8,0.78,157,Inhibitory,,V1,upper,19,M2043_VU
M02121533,Sst,12/10/2014,hiseq_030415,14798751,91.71,42.32,43.37,1.09,150.1,Excitatory,,V1,upper,19,M2044_VU
M02121534,Sst,12/10/2014,hiseq_030415,11052121,91.98,56.87,29.23,1.2,221.4,Inhibitory,,V1,upper,19,M2045_VU
M02121535,Sst,12/10/2014,hiseq_030415,10034872,92.2,54.2,32.06,1.28,120.5,Inhibitory,,V1,upper,19,M2046_VU
M02121536,Sst,12/10/2014,hiseq_030415,10924805,90.13,31.81,48.9,3.88,31.3,Glia,Astrocyte,V1,upper,19,M2047_VU
M02121537,Sst,12/10/2014,hiseq_030415,10578341,92.1,49.66,36.58,1.35,112.4,Inhibitory,,V1,upper,19,M2048_VU
M02121538,Sst,12/10/2014,hiseq_030415,10739318,91.74,59.35,26.32,0.71,225.6,Inhibitory,,V1,upper,19,M2049_VU
M02121539,Sst,12/10/2014,hiseq_030415,10067624,91.03,54.23,25.48,2.15,0.4,Glia,Oligodendrocyte,V1,upper,19,M2050_VU
M02121540,Sst,12/10/2014,hiseq_030415,7689322,91.26,48.11,36.06,0.95,212.1,Excitatory,,V1,upper,19,M2051_VU
M02131546,Sst,11/13/2014,hiseq_030415,10350494,92.8,53.25,33.39,1.08,185.4,Inhibitory,Sst,V1,All,18,M2108_V
M02131547,Sst,11/13/2014,hiseq_030415,9341721,88.07,48.45,31.02,2.15,323.5,Inhibitory,Sst,V1,All,18,M2109_V
M02131548,Sst,11/13/2014,hiseq_030415,8553734,89.51,51.1,30.53,1.67,63.2,Inhibitory,Sst,V1,All,18,M2110_V
M02271401,Sst,12/2/2013,hiseq,11029779,92.7,56.92,27.76,1.63,114.7,Inhibitory,Sst_Cbln4,V1,All,18,M240_V
M02271402,Sst,12/2/2013,hiseq,9221973,92.62,48.56,36.63,2.15,134.8,Inhibitory,Sst_Cbln4,V1,All,18,M241_V
M02271404,Sst,12/2/2013,hiseq,10108120,92.52,60.21,26.23,1.33,133.6,Inhibitory,Sst_Clstn2,V1,All,18,M243_V
M02271405,Sst,12/2/2013,hiseq,10500974,92.17,60.89,24.59,2.17,105.3,Inhibitory,Sst_Nr2f2,V1,All,18,M244_V
M02271406,Sst,12/2/2013,hiseq,22973225,93.3,60.95,25.36,1.07,114.8,Inhibitory,Sst_Nmbr,V1,All,18,M245_V
M02271407,Sst,12/2/2013,hiseq,17350050,91.12,64.04,21.33,0.9,150.3,Inhibitory,Sst_Cbln4,V1,All,18,M246_V
M02271408,Sst,12/2/2013,hiseq,12739031,92.8,55.5,30.42,2.03,179.6,Inhibitory,Sst_Cbln4,V1,All,18,M247_V
M06111441,Sst,12/2/2013,hiseq_062514,9580559,93.16,79.74,7.14,2.45,138.3,Inhibitory,Sst_Clstn2,V1,All,18,M646_V
M06111442,Sst,12/2/2013,hiseq_062514,6325940,94.04,60.53,27.64,1.91,99,Inhibitory,Sst_Nr2f2,V1,All,18,M647_V
M06111443,Sst,12/2/2013,hiseq_062514,8370783,93.5,62.04,25.34,0.99,198.1,Inhibitory,Sst_Chodl,V1,All,18,M648_V
M06111444,Sst,12/2/2013,hiseq_062514,16141741,93.99,57.88,29.39,1.39,333.6,Inhibitory,Sst_Nmbr,V1,All,18,M649_V
M06111445,Sst,12/2/2013,hiseq_062514,8295228,93.81,55.72,31.46,1.62,110.5,Inhibitory,Sst_Cbln4,V1,All,18,M650_V
M06111446,Sst,12/2/2013,hiseq_062514,6349947,93.82,56.94,30.85,0.91,77.2,Inhibitory,Sst_Nmbr,V1,All,18,M651_V
M06111447,Sst,12/2/2013,hiseq_062514,8878205,92.63,55.36,31.7,1.58,99.6,Inhibitory,Sst_Nr2f2,V1,All,18,M652_V
M06111448,Sst,12/2/2013,hiseq_062514,9365182,93.34,49.16,37.73,2.81,184.7,Inhibitory,Sst,V1,All,18,M653_V
M07081401,Sst,6/23/2014,hiseq_071414,7239324,93.02,51.39,36.19,0.94,91.4,Inhibitory,Sst_Cbln4,V1,upper,19,M782_VU
M07081402,Sst,6/23/2014,hiseq_071414,6792160,92.92,51.41,34.54,2.09,160,Inhibitory,Sst_Nr2f2,V1,upper,19,M783_VU
M07081403,Sst,6/23/2014,hiseq_071414,7498761,89.7,54.52,28.16,2.65,191.2,Inhibitory,Sst_Nr2f2,V1,upper,19,M784_VU
M07081404,Sst,6/23/2014,hiseq_071414,9457284,93.08,55.45,31.86,1.53,152.5,Inhibitory,Sst_Cbln4,V1,upper,19,M785_VU
M07081405,Sst,6/23/2014,hiseq_071414,8819567,91.58,53.26,32.09,1.59,110,Inhibitory,Sst_Cbln4,V1,upper,19,M786_VU
M07081406,Sst,6/23/2014,hiseq_071414,7772946,93.55,55.76,32.44,1.46,153.6,Inhibitory,Sst_Cbln4,V1,upper,19,M787_VU
M07081407,Sst,6/23/2014,hiseq_071414,6825659,91.69,53.5,31.74,2.34,304.6,Inhibitory,Sst_Nr2f2,V1,upper,19,M788_VU
M07081408,Sst,6/23/2014,hiseq_071414,7591462,92.71,42.97,40.8,1.84,138,Inhibitory,Sst_Cbln4,V1,upper,19,M789_VU
M07081409,Sst,6/23/2014,hiseq_071414,9420706,93.17,58.81,28.07,1.25,169.4,Inhibitory,Sst_Cbln4,V1,upper,19,M790_VU
M07081410,Sst,6/23/2014,hiseq_071414,8199792,92.57,54.1,31.92,1.75,55,Inhibitory,Sst_Nr2f2,V1,upper,19,M791_VU
M07081411,Sst,6/23/2014,hiseq_071414,7167173,93.87,56.86,30.72,1.22,135.3,Inhibitory,Sst_Cbln4,V1,upper,19,M792_VU
M07081412,Sst,6/23/2014,hiseq_071414,9167074,93.36,57.43,30.5,1.15,201.8,Inhibitory,Sst_Cbln4,V1,upper,19,M793_VU
M07081413,Sst,6/23/2014,hiseq_071414,7234312,93.74,54.98,33,1.18,281.7,Inhibitory,Sst_Cbln4,V1,upper,19,M794_VU
M07081414,Sst,6/23/2014,hiseq_071414,6894947,93.49,54.29,33.72,1.08,124.7,Inhibitory,Sst_Cbln4,V1,upper,19,M795_VU
M07081415,Sst,6/23/2014,hiseq_071414,7332348,93.64,56.64,30.79,1.2,191.9,Inhibitory,Sst_Cbln4,V1,upper,19,M796_VU
M07081416,Sst,6/23/2014,hiseq_071414,8093684,93.42,53.91,34.23,0.97,57.6,Inhibitory,Sst_Cbln4,V1,upper,19,M797_VU
M07081417,Sst,6/23/2014,hiseq_071414,10856531,92.75,63.54,23.32,0.8,107.3,Inhibitory,Sst_Chodl,V1,upper,19,M798_VU
M07081418,Sst,6/23/2014,hiseq_071414,7715768,93.44,56.62,29.68,0.91,113.3,Inhibitory,Pvalb,V1,upper,19,M799_VU
M07081419,Sst,6/23/2014,hiseq_071414,4986035,93.55,60.92,26.81,1.18,129.6,Inhibitory,Sst_Cbln4,V1,upper,19,M800_VU
M07081420,Sst,6/23/2014,hiseq_071414,5329675,92.88,52.98,33.79,1.74,142.2,Inhibitory,Sst_Cbln4,V1,upper,19,M801_VU
M07081421,Sst,6/23/2014,hiseq_071414,6350328,93.54,54.14,33.53,1.43,180.1,Inhibitory,Sst_Cbln4,V1,upper,19,M802_VU
M07081422,Sst,6/23/2014,hiseq_071414,6123344,92.96,50.89,36.35,1.48,175.1,Inhibitory,Sst_Cbln4,V1,upper,19,M803_VU
M07081423,Sst,6/23/2014,hiseq_071414,6020056,92.95,54.05,33.07,1.09,137,Inhibitory,Sst_Cbln4,V1,upper,19,M804_VU
M07081425,Sst,6/23/2014,hiseq_071414,7650637,90.4,59.09,23.25,3.85,88.2,Inhibitory,Sst_Nr2f2,V1,lower,20,M806_VL
M07081426,Sst,6/23/2014,hiseq_071414,6353594,92.56,57.53,28.62,2.07,139.6,Inhibitory,Sst_Nr2f2,V1,lower,20,M807_VL
M07081427,Sst,6/23/2014,hiseq_071414,7989251,92.69,55.24,29.64,2.88,319.8,Inhibitory,Sst_Nr2f2,V1,lower,20,M808_VL
M07081428,Sst,6/23/2014,hiseq_071414,6212178,92.77,59.18,27.51,1.51,115.6,Inhibitory,Sst_Nr2f2,V1,lower,20,M809_VL
M07081429,Sst,6/23/2014,hiseq_071414,6670869,92.94,54.94,30.29,1.65,226.5,Inhibitory,Pvalb,V1,lower,20,M810_VL
M07081430,Sst,6/23/2014,hiseq_071414,6323632,93.18,53.7,32.81,1.93,223.4,Inhibitory,Sst_Nr2f2,V1,lower,20,M811_VL
M07081431,Sst,6/23/2014,hiseq_071414,6269111,93.3,51.88,35.48,1.08,20.3,Inhibitory,Pvalb,V1,lower,20,M812_VL
M07081433,Sst,6/23/2014,hiseq_071414,7609336,89.26,56.79,26.38,1.34,211.1,Inhibitory,Sst_Nmbr,V1,lower,20,M814_VL
M07081434,Sst,6/23/2014,hiseq_071414,7179395,88.79,58.08,23.82,1.22,217.1,Inhibitory,Pvalb,V1,lower,20,M815_VL
M07081435,Sst,6/23/2014,hiseq_122214,20070765,92.47,47.06,37.68,2.69,93.6,Inhibitory,Th,V1,lower,20,M816_VL
M07081436,Sst,6/23/2014,hiseq_071414,7258756,93.79,55.3,33.11,1.42,210.4,Inhibitory,Sst_Nr2f2,V1,lower,20,M817_VL
M07081437,Sst,6/23/2014,hiseq_071414,5604353,93.49,55.41,31.95,1.69,80.3,Inhibitory,Sst_Nr2f2,V1,lower,20,M818_VL
M07081438,Sst,6/23/2014,hiseq_071414,6737034,89.64,55.01,29.64,1.07,208.4,Inhibitory,Sst_Clstn2,V1,lower,20,M819_VL
M07081439,Sst,6/23/2014,hiseq_071414,7182225,89.69,52.09,30.39,1.73,91.3,Inhibitory,Th,V1,lower,20,M820_VL
M07181401,Sst,12/2/2013,hiseq_072814,9594409,93.37,64.7,20.69,1.86,302.9,Inhibitory,Sst_Nmbr,V1,All,18,M915_V
M07181402,Sst,12/2/2013,hiseq_072814,11958122,93.5,57.45,28.47,1.91,197.6,Inhibitory,Sst_Nr2f2,V1,All,18,M916_V
M07181403,Sst,12/2/2013,hiseq_072814,9751704,93.13,59.88,25.57,2.04,209.1,Inhibitory,Sst_Cbln4,V1,All,18,M917_V
M07181404,Sst,12/2/2013,hiseq_072814,12615579,93.24,61.65,24.59,1.41,74.5,Inhibitory,Sst_Chodl,V1,All,18,M918_V
M07181405,Sst,12/2/2013,hiseq_072814,8256719,85.46,59.13,20.58,1.08,27.9,Inhibitory,Sst_Chodl,V1,All,18,M919_V
M07181406,Sst,12/2/2013,hiseq_072814,10455076,91.88,54.54,30.64,1.49,146,Inhibitory,Sst_Cbln4,V1,All,18,M920_V
M07181407,Sst,12/2/2013,hiseq_072814,10314863,88.78,53.7,29.62,1.21,70.9,Inhibitory,Sst_Clstn2,V1,All,18,M921_V
M07181408,Sst,12/2/2013,hiseq_072814,7984985,87.65,55.68,22.1,3.94,371.8,Inhibitory,Sst_Nr2f2,V1,All,18,M922_V
M07181409,Sst,12/2/2013,hiseq_073014,11636954,93.35,63.7,23.73,1.18,168.6,Inhibitory,Sst_Nmbr,V1,All,18,M923_V
M07181410,Sst,12/2/2013,hiseq_073014,6869261,92.85,60.26,25.87,2.33,127.5,Inhibitory,Sst_Nr2f2,V1,All,18,M924_V
M07181411,Sst,12/2/2013,hiseq_073014,7689116,93.61,56.27,32.19,1.12,73.1,Inhibitory,Sst_Nmbr,V1,All,18,M925_V
M07181412,Sst,12/2/2013,hiseq_073014,9585941,92.79,57.6,30.06,1.09,147,Inhibitory,Sst_Cbln4,V1,All,18,M926_V
M07181413,Sst,12/2/2013,hiseq_073014,7244650,85.47,49.51,30.41,1.77,223.9,Inhibitory,Sst_Nr2f2,V1,All,18,M927_V
M07181414,Sst,12/2/2013,hiseq_073014,7562255,90.88,48.68,36.45,1.4,205.2,Inhibitory,Sst_Nr2f2,V1,All,18,M928_V
M07181415,Sst,12/2/2013,hiseq_073014,7835908,88.23,53.01,30.29,0.81,82.6,Inhibitory,Sst_Clstn2,V1,All,18,M929_V
M07181416,Sst,12/2/2013,hiseq_073014,6736866,89.7,52.92,31.05,1.24,300.9,Inhibitory,Sst_Nmbr,V1,All,18,M930_V
M07181417,Sst,12/2/2013,hiseq_073014,6903461,86.34,54.8,26.46,0.82,109.4,Inhibitory,Sst_Nmbr,V1,All,18,M931_V
M07181418,Sst,12/2/2013,hiseq_073014,8149171,91.59,55.42,30.66,1.36,181.2,Inhibitory,Sst_Nmbr,V1,All,18,M932_V
M07181419,Sst,12/2/2013,hiseq_073014,8429308,89.15,54.79,28.57,1.28,136.7,Inhibitory,Pvalb,V1,All,18,M933_V
M07181420,Sst,12/2/2013,hiseq_073014,8853763,88.73,53.4,29.81,1.89,43.1,Inhibitory,Sst_Nr2f2,V1,All,18,M934_V
M07181421,Sst,12/2/2013,hiseq_073014,6747023,86.64,56.7,24.26,1.36,286.9,Inhibitory,Sst_Cbln4,V1,All,18,M935_V
M07181422,Sst,12/2/2013,hiseq_073014,8421051,90.7,55.11,29.45,2.07,153.9,Inhibitory,Sst_Cbln4,V1,All,18,M936_V
M07181423,Sst,12/2/2013,hiseq_073014,7430380,87.79,57.4,25.05,1.47,176.6,Inhibitory,Sst_Nr2f2,V1,All,18,M937_V
M07181424,Sst,12/2/2013,hiseq_073014,8487144,89.97,47.65,36.66,0.99,234.7,Inhibitory,Sst_Cbln4,V1,All,18,M938_V
M13120933,Sst,12/2/2013,hiseq,22859502,91.56,58.15,23.84,3.53,32.9,Inhibitory,Th,V1,All,18,M144_V
M13120934,Sst,12/2/2013,hiseq,24658168,91.66,66.97,17.67,1.37,24.5,Inhibitory,Sst_Chodl,V1,All,18,M145_V
